Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFMClass,Segment
17569,327,1,344.14,2,2,2,222,Lost
17570,377,1,100,2,2,1,221,Lost
17571,45,5,1703.75,4,4,4,444,Champions
17572,66,10,723.01,3,5,3,353,Loyal Customers
17573,25,3,380.6,4,3,2,432,Potential Loyalist
17574,238,1,185.65,2,2,1,221,Lost
17575,662,1,171.7,1,2,1,121,Lost
17576,3,41,9056.81,5,5,5,555,Champions
17577,641,2,348.75,1,3,2,132,At Risk
17578,213,7,1047.33,2,4,3,243,At Risk
17579,133,3,575.24,3,3,2,332,Potential Loyalist
17580,248,5,545.27,2,4,2,242,At Risk
17581,29,40,17773.07,4,5,5,455,Champions
17582,231,5,1450.7,2,4,4,244,At Risk
17583,555,1,135.95,1,2,1,121,Lost
17584,2,6,5309.42,5,4,5,545,Champions
17585,104,7,2093.3,3,4,4,344,Loyal Customers
17586,615,1,167.4,1,2,1,121,Lost
17587,623,1,181.66,1,2,1,121,Lost
17588,95,7,2939.55,3,4,5,345,Loyal Customers
17589,55,18,14049.87,4,5,5,455,Champions
17590,12,2,1158.29,5,3,3,533,Loyal Customers
17591,68,8,2776.67,3,5,4,354,Loyal Customers
17592,734,1,148.3,1,2,1,121,Lost
17593,87,10,7417.6,3,5,5,355,Loyal Customers
17594,80,4,2497.88,3,4,4,344,Loyal Customers
17595,7,2,388.79,5,3,2,532,Potential Loyalist
17596,18,13,4920.67,5,5,5,555,Champions
17597,209,5,3484.09,2,4,5,245,At Risk
17598,376,1,409.98,2,2,2,222,Lost
17599,473,1,52.05,1,2,1,121,Lost
17600,13,1,161.67,5,2,1,521,Recent Customers
17601,234,2,421.48,2,3,2,232,At Risk
17602,18,13,6362.44,5,5,5,555,Champions
17603,73,4,1793.48,3,4,4,344,Loyal Customers
17604,212,6,945.93,2,4,3,243,At Risk
17605,585,1,160.75,1,2,1,121,Lost
17606,732,1,87.3,1,2,1,121,Lost
17607,372,1,333.81,2,2,2,222,Lost
17608,29,4,498.53,4,4,2,442,Potential Loyalist
17609,36,11,1894.34,4,5,4,454,Champions
17610,535,5,1529.49,1,4,4,144,At Risk
17611,2,28,8371.98,5,5,5,555,Champions
17612,48,18,5394.86,4,5,5,455,Champions
17613,18,14,4559.15,5,5,5,555,Champions
17614,52,1,390.07,4,2,2,422,Recent Customers
17615,125,6,733.2,3,4,3,343,Loyal Customers
17616,169,4,1060.8,3,4,3,343,Loyal Customers
17617,554,1,395.33,1,2,2,122,Lost
17618,1,11,4073.24,5,5,5,555,Champions
17619,307,1,218.52,2,2,1,221,Lost
17620,55,1,81.44,4,2,1,421,Recent Customers
17621,16,6,3175.12,5,4,5,545,Champions
17622,593,2,1130.21,1,3,3,133,At Risk
17623,28,7,2383.67,4,4,4,444,Champions
17624,10,4,1568.63,5,4,4,544,Champions
17625,13,8,6067.8,5,5,5,555,Champions
17626,598,1,254,1,2,1,121,Lost
17627,474,1,296.36,1,2,2,122,Lost
17628,76,1,75.75,3,2,1,321,Potential Loyalist
17629,1,10,2455.52,5,5,4,554,Champions
17630,165,2,503.6,3,3,2,332,Potential Loyalist
17631,132,6,886.66,3,4,3,343,Loyal Customers
17633,26,7,2057.39,4,4,4,444,Champions
17634,32,9,2361.97,4,5,4,454,Champions
17635,419,3,1265.58,1,3,4,134,At Risk
17636,14,1,285.56,5,2,1,521,Recent Customers
17637,27,2,547.06,4,3,2,432,Potential Loyalist
17638,642,2,842.4,1,3,3,133,At Risk
17639,271,6,615.17,2,4,3,243,At Risk
17640,82,6,3168.94,3,4,5,345,Loyal Customers
17642,115,5,1824.49,3,4,4,344,Loyal Customers
17643,368,2,541.25,2,3,2,232,At Risk
17644,31,19,5695.84,4,5,5,455,Champions
17646,214,12,4149.79,2,5,5,255,At Risk
17647,60,3,331.66,3,3,2,332,Potential Loyalist
17648,56,5,2216.37,4,4,4,444,Champions
17649,133,3,1578.89,3,3,4,334,Loyal Customers
17650,16,1,166.08,5,2,1,521,Recent Customers
17651,7,16,5703.52,5,5,5,555,Champions
17652,21,12,4867.72,4,5,5,455,Champions
17653,32,4,1207.56,4,4,3,443,Loyal Customers
17654,272,1,117.55,2,2,1,221,Lost
17655,6,9,3652.48,5,5,5,555,Champions
17656,69,5,1674.69,3,4,4,344,Loyal Customers
17657,425,1,126,1,2,1,121,Lost
17658,21,2,595.42,4,3,2,432,Potential Loyalist
17659,12,14,3834.79,5,5,5,555,Champions
17660,136,2,359.47,3,3,2,332,Potential Loyalist
17662,657,2,412.92,1,3,2,132,At Risk
17663,21,17,5175.83,4,5,5,455,Champions
17664,14,4,1166.23,5,4,3,543,Loyal Customers
17665,489,1,563.1,1,2,2,122,Lost
17666,61,4,1728.72,3,4,4,344,Loyal Customers
17667,61,9,3950.7,3,5,5,355,Loyal Customers
17668,33,1,161.85,4,2,1,421,Recent Customers
17669,38,10,6142.35,4,5,5,455,Champions
17670,223,1,205.7,2,2,1,221,Lost
17671,11,5,2403.34,5,4,4,544,Champions
17672,45,7,5778.63,4,4,5,445,Champions
17673,62,12,4121.11,3,5,5,355,Loyal Customers
17674,69,2,851.7,3,3,3,333,Loyal Customers
17675,3,69,37530.68,5,5,5,555,Champions
17676,53,9,2418.24,4,5,4,454,Champions
17677,24,52,35988.75,4,5,5,455,Champions
17678,259,2,599.76,2,3,2,232,At Risk
17679,48,7,3577.61,4,4,5,445,Champions
17680,19,3,497.45,5,3,2,532,Potential Loyalist
17681,592,5,731.2,1,4,3,143,At Risk
17682,5,11,4456.78,5,5,5,555,Champions
17683,381,3,819.01,2,3,3,233,At Risk
17684,39,1,239.41,4,2,1,421,Recent Customers
17685,12,12,5943.17,5,5,5,555,Champions
17686,2,9,8296.81,5,5,5,555,Champions
17687,416,1,432.68,1,2,2,122,Lost
17688,389,1,304.2,2,2,2,222,Lost
17689,383,2,317.08,2,3,2,232,At Risk
17690,25,20,7448.1,4,5,5,455,Champions
17691,353,4,780.05,2,4,3,243,At Risk
17692,122,12,2975.8,3,5,5,355,Loyal Customers
17693,132,1,200.47,3,2,1,321,Potential Loyalist
17694,137,3,1695.97,3,3,4,334,Loyal Customers
17695,127,5,1746.04,3,4,4,344,Loyal Customers
17696,33,27,7679.59,4,5,5,455,Champions
17697,231,1,338.95,2,2,2,222,Lost
17698,256,1,154.95,2,2,1,221,Lost
17699,472,2,442,1,3,2,132,At Risk
17700,12,14,6679.97,5,5,5,555,Champions
17701,248,1,417.95,2,2,2,222,Lost
17702,25,6,3144.04,4,4,5,445,Champions
17703,30,4,1094.84,4,4,3,443,Loyal Customers
17704,164,2,885.19,3,3,3,333,Loyal Customers
17705,25,10,1865.9,4,5,4,454,Champions
17706,39,30,19974.14,4,5,5,455,Champions
17707,180,8,609.3,3,5,2,352,Potential Loyalist
17708,183,4,887.93,3,4,3,343,Loyal Customers
17709,165,5,671.01,3,4,3,343,Loyal Customers
17710,419,1,293.5,1,2,2,122,Lost
17711,6,2,385.1,5,3,2,532,Potential Loyalist
17712,40,1,522.91,4,2,2,422,Recent Customers
17713,377,4,1198.09,2,4,3,243,At Risk
17714,316,5,1410.18,2,4,4,244,At Risk
17715,196,2,489.6,2,3,2,232,At Risk
17716,18,24,15956.97,5,5,5,555,Champions
17717,417,1,376.92,1,2,2,122,Lost
17718,227,2,439.18,2,3,2,232,At Risk
17719,33,15,5396.04,4,5,5,455,Champions
17720,21,10,2768.91,4,5,4,454,Champions
17721,654,1,307.21,1,2,2,122,Lost
17722,91,5,4430.36,3,4,5,345,Loyal Customers
17723,122,7,3378.4,3,4,5,345,Loyal Customers
17724,66,3,1033,3,3,3,333,Loyal Customers
17725,11,11,3439.08,5,5,5,555,Champions
17726,390,7,1092.06,2,4,3,243,At Risk
17727,10,1,1060.25,5,2,3,523,Recent Customers
17728,61,4,3650.91,3,4,5,345,Loyal Customers
17729,591,1,438.65,1,2,2,122,Lost
17730,24,19,7111.1,4,5,5,455,Champions
17731,74,6,1708.99,3,4,4,344,Loyal Customers
17732,368,8,2470.39,2,5,4,254,At Risk
17733,34,2,692.19,4,3,3,433,Loyal Customers
17734,49,6,1442.32,4,4,4,444,Champions
17735,32,25,16351.33,4,5,5,455,Champions
17736,4,3,377.44,5,3,2,532,Potential Loyalist
17737,4,2,168.24,5,3,1,531,Potential Loyalist
17738,14,13,4183.56,5,5,5,555,Champions
17739,7,18,7730.59,5,5,5,555,Champions
17740,384,6,426.9,2,4,2,242,At Risk
17741,402,2,101.1,2,3,1,231,At Risk
17742,108,11,2098.48,3,5,4,354,Loyal Customers
17743,443,1,229.2,1,2,1,121,Lost
17744,21,6,1918.76,4,4,4,444,Champions
17745,473,2,600.34,1,3,2,132,At Risk
17746,235,4,904.18,2,4,3,243,At Risk
17747,108,1,71.4,3,2,1,321,Potential Loyalist
17748,522,1,358.15,1,2,2,122,Lost
17749,173,3,1026.18,3,3,3,333,Loyal Customers
17750,31,8,1684.25,4,5,4,454,Champions
17751,416,1,157.86,1,2,1,121,Lost
17752,354,1,80.64,2,2,1,221,Lost
17753,459,4,390.56,1,4,2,142,At Risk
17754,33,12,4376.54,4,5,5,455,Champions
17756,371,3,733.7,2,3,3,233,At Risk
17757,9,54,9005.9,5,5,5,555,Champions
17758,14,12,5012.53,5,5,5,555,Champions
17759,12,5,1276.91,5,4,4,544,Champions
17760,17,6,918.93,5,4,3,543,Loyal Customers
17761,28,1,712.78,4,2,3,423,Recent Customers
17762,451,1,129.75,1,2,1,121,Lost
17763,258,4,86.15,2,4,1,241,At Risk
17764,46,5,1623.64,4,4,4,444,Champions
17765,154,4,530.8,3,4,2,342,Potential Loyalist
17766,376,2,299.61,2,3,2,232,At Risk
17767,10,2,413.05,5,3,2,532,Potential Loyalist
17768,3,7,3509.51,5,4,5,545,Champions
17769,8,17,7103.08,5,5,5,555,Champions
17770,194,5,1143.27,2,4,3,243,At Risk
17771,52,4,387.41,4,4,2,442,Potential Loyalist
17772,6,3,384.77,5,3,2,532,Potential Loyalist
17773,509,2,585.27,1,3,2,132,At Risk
17774,92,9,3328.05,3,5,5,355,Loyal Customers
17775,250,1,56.4,2,2,1,221,Lost
17776,382,2,338.56,2,3,2,232,At Risk
17777,20,3,665.86,4,3,3,433,Loyal Customers
17778,657,1,197.7,1,2,1,121,Lost
17779,16,3,658.57,5,3,3,533,Loyal Customers
17780,662,3,352.91,1,3,2,132,At Risk
17781,154,2,188.02,3,3,1,331,Potential Loyalist
17782,378,2,679.02,2,3,3,233,At Risk
17783,67,3,379.91,3,3,2,332,Potential Loyalist
17784,545,1,112.86,1,2,1,121,Lost
17785,48,3,403.38,4,3,2,432,Potential Loyalist
17786,81,2,278.74,3,3,1,331,Potential Loyalist
17787,148,4,2601.47,3,4,4,344,Loyal Customers
17788,69,2,1117.9,3,3,3,333,Loyal Customers
17789,277,2,397.15,2,3,2,232,At Risk
17790,22,20,2783.61,4,5,4,454,Champions
17791,25,1,106.1,4,2,1,421,Recent Customers
17792,462,2,370.05,1,3,2,132,At Risk
17793,20,1,323.04,4,2,2,422,Recent Customers
17794,682,2,147.3,1,3,1,131,At Risk
17795,175,2,350.39,3,3,2,332,Potential Loyalist
17796,35,7,1361.99,4,4,4,444,Champions
17797,17,8,1985.87,5,5,4,554,Champions
17798,577,1,183.09,1,2,1,121,Lost
17799,17,20,6341.89,5,5,5,555,Champions
17800,33,9,1199.01,4,5,3,453,Loyal Customers
17801,446,3,798.33,1,3,3,133,At Risk
17802,77,10,5053.12,3,5,5,355,Loyal Customers
17803,387,1,184.66,2,2,1,221,Lost
17804,371,3,385.23,2,3,2,232,At Risk
17805,69,2,927.03,3,3,3,333,Loyal Customers
17806,6,1,546.04,5,2,2,522,Recent Customers
17807,390,3,437.87,2,3,2,232,At Risk
17808,544,4,262.64,1,4,1,141,At Risk
17809,12,20,11337.39,5,5,5,555,Champions
17810,664,2,374.81,1,3,2,132,At Risk
17811,3,46,9453.7,5,5,5,555,Champions
17812,8,7,1165.89,5,4,3,543,Loyal Customers
17813,9,5,1770.88,5,4,4,544,Champions
17814,370,2,1617.32,2,3,4,234,At Risk
17815,388,1,591.96,2,2,2,222,Lost
17816,32,6,112.32,4,4,1,441,Potential Loyalist
17817,272,5,689.87,2,4,3,243,At Risk
17818,733,1,130.18,1,2,1,121,Lost
17819,67,12,6612.52,3,5,5,355,Loyal Customers
17820,369,1,183.56,2,2,1,221,Lost
17821,401,1,334.62,2,2,2,222,Lost
17822,415,5,2188.5,1,4,4,144,At Risk
17823,416,2,494.25,1,3,2,132,At Risk
17824,46,1,298.4,4,2,2,422,Recent Customers
17825,594,4,731.96,1,4,3,143,At Risk
17826,369,1,134.59,2,2,1,221,Lost
17827,237,5,1976.4,2,4,4,244,At Risk
17828,18,4,1820.09,5,4,4,544,Champions
17829,294,5,4756.74,2,4,5,245,At Risk
17830,257,2,287.65,2,3,2,232,At Risk
17831,28,1,35.4,4,2,1,421,Recent Customers
17832,45,1,155.37,4,2,1,421,Recent Customers
17833,718,1,342.36,1,2,2,122,Lost
17834,410,2,730.47,1,3,3,133,At Risk
17835,5,2,236.5,5,3,1,531,Potential Loyalist
17836,42,1,110.21,4,2,1,421,Recent Customers
17837,37,8,1593.38,4,5,4,454,Champions
17838,22,13,6722.9,4,5,5,455,Champions
17839,37,1,338.8,4,2,2,422,Recent Customers
17840,439,1,185.72,1,2,1,121,Lost
17841,2,209,69074.93,5,5,5,555,Champions
17842,597,1,430.69,1,2,2,122,Lost
17843,298,2,326.23,2,3,2,232,At Risk
17844,102,1,51.56,3,2,1,321,Potential Loyalist
17845,550,4,598.19,1,4,2,142,At Risk
17846,80,1,2033.1,3,2,4,324,Potential Loyalist
17847,511,2,129.69,1,3,1,131,At Risk
17848,76,30,3650.9,3,5,5,355,Loyal Customers
17849,213,8,1063.76,2,5,3,253,At Risk
17850,367,155,56600.08,2,5,5,255,At Risk
17851,417,6,1563.34,1,4,4,144,At Risk
17852,7,5,663.21,5,4,3,543,Loyal Customers
17853,402,3,1608.19,2,3,4,234,At Risk
17854,180,6,1071.45,3,4,3,343,Loyal Customers
17855,368,1,417.94,2,2,2,222,Lost
17856,229,3,1142.63,2,3,3,233,At Risk
17857,12,22,25702.64,5,5,5,555,Champions
17858,1,30,12797.65,5,5,5,555,Champions
17859,300,1,148.21,2,2,1,221,Lost
17860,364,4,1015.54,2,4,3,243,At Risk
17861,20,17,4689.11,4,5,5,455,Champions
17862,319,4,1279.09,2,4,4,244,At Risk
17863,54,12,5745.2,4,5,5,455,Champions
17864,8,5,924.32,5,4,3,543,Loyal Customers
17865,26,46,26374.39,4,5,5,455,Champions
17866,138,3,1134.95,3,3,3,333,Loyal Customers
17867,25,15,1621.28,4,5,4,454,Champions
17868,381,1,234.65,2,2,1,221,Lost
17869,102,7,1036.16,3,4,3,343,Loyal Customers
17870,10,12,2843.24,5,5,4,554,Champions
17871,200,5,1118.99,2,4,3,243,At Risk
17872,377,1,235.87,2,2,1,221,Lost
17873,75,18,6515.88,3,5,5,355,Loyal Customers
17874,181,6,683.46,3,4,3,343,Loyal Customers
17875,683,1,167.1,1,2,1,121,Lost
17876,395,3,3424.02,2,3,5,235,At Risk
17877,166,1,237.61,3,2,1,321,Potential Loyalist
17878,39,3,1412.33,4,3,4,434,Loyal Customers
17879,169,1,178.52,3,2,1,321,Potential Loyalist
17880,360,3,824.92,2,3,3,233,At Risk
17881,299,1,133.35,2,2,1,221,Lost
17882,374,2,313.46,2,3,2,232,At Risk
17883,9,6,810.98,5,4,3,543,Loyal Customers
17884,307,19,2958.28,2,5,5,255,At Risk
17885,7,1,190.19,5,2,1,521,Recent Customers
17886,27,6,1608.38,4,4,4,444,Champions
17887,124,1,111.35,3,2,1,321,Potential Loyalist
17888,16,25,1820.44,5,5,4,554,Champions
17889,207,7,774.87,2,4,3,243,At Risk
17890,318,2,602.09,2,3,2,232,At Risk
17891,157,1,203.86,3,2,1,321,Potential Loyalist
17892,51,3,244.1,4,3,1,431,Potential Loyalist
17893,220,1,112.25,2,2,1,221,Lost
17894,67,18,2453.38,3,5,4,354,Loyal Customers
17895,39,1,98,4,2,1,421,Recent Customers
17896,18,1,256.32,5,2,1,521,Recent Customers
17897,168,9,2585,3,5,4,354,Loyal Customers
17898,80,4,299.18,3,4,2,342,Potential Loyalist
17899,154,1,155.8,3,2,1,321,Potential Loyalist
17900,185,2,112.2,3,3,1,331,Potential Loyalist
17901,24,3,260.08,4,3,1,431,Potential Loyalist
17902,542,1,216.4,1,2,1,121,Lost
17903,389,1,381.09,2,2,2,222,Lost
17904,17,1,191.67,5,2,1,521,Recent Customers
17905,66,13,2383.52,3,5,4,354,Loyal Customers
17906,242,1,72.9,2,2,1,221,Lost
17907,636,1,291.76,1,2,2,122,Lost
17908,369,5,1411.54,2,4,4,244,At Risk
17909,733,1,132.55,1,2,1,121,Lost
17910,721,1,261.7,1,2,1,121,Lost
17911,4,1,366.23,5,2,2,522,Recent Customers
17912,305,6,375.5,2,4,2,242,At Risk
17913,54,14,3479.64,4,5,5,455,Champions
17915,546,1,242.13,1,2,1,121,Lost
17916,624,2,43.87,1,3,1,131,At Risk
17917,40,3,341.28,4,3,2,432,Potential Loyalist
17918,496,3,396.39,1,3,2,132,At Risk
17919,83,2,1840.32,3,3,4,334,Loyal Customers
17920,3,53,24213.17,5,5,5,555,Champions
17921,59,10,2423.5,4,5,4,454,Champions
17922,538,1,170.4,1,2,1,121,Lost
17923,277,3,497,2,3,2,232,At Risk
17924,7,8,3536.7,5,5,5,555,Champions
17925,368,1,488.16,2,2,2,222,Lost
17926,128,5,1035.49,3,4,3,343,Loyal Customers
17927,717,1,294,1,2,2,122,Lost
17928,40,3,341.24,4,3,2,432,Potential Loyalist
17929,6,12,3082.1,5,5,5,555,Champions
17930,31,13,4275.22,4,5,5,455,Champions
17931,129,14,3437.29,3,5,5,355,Loyal Customers
17932,24,3,1331.57,4,3,4,434,Loyal Customers
17933,627,1,114.69,1,2,1,121,Lost
17934,47,3,1049.15,4,3,3,433,Loyal Customers
17935,133,7,686.14,3,4,3,343,Loyal Customers
17937,4,7,4301.22,5,4,5,545,Champions
17938,415,1,144.29,1,2,1,121,Lost
17939,155,1,99.14,3,2,1,321,Potential Loyalist
17940,44,16,30393.19,4,5,5,455,Champions
17941,126,4,1433.28,3,4,4,344,Loyal Customers
17942,3,1,77.5,5,2,1,521,Recent Customers
17944,418,1,75.41,1,2,1,121,Lost
17945,692,3,360.35,1,3,2,132,At Risk
17946,228,2,149.58,2,3,1,231,At Risk
17947,33,1,176.68,4,2,1,421,Recent Customers
17948,143,1,358.56,3,2,2,322,Potential Loyalist
17949,3,116,116684.08,5,5,5,555,Champions
17950,67,7,1432.81,3,4,4,344,Loyal Customers
17951,35,4,1636.08,4,4,4,444,Champions
17952,373,4,819.61,2,4,3,243,At Risk
17953,535,1,160.82,1,2,1,121,Lost
17954,63,18,3673.09,3,5,5,355,Loyal Customers
17955,194,6,949.9,2,4,3,243,At Risk
17956,244,1,12.75,2,2,1,221,Lost
17957,61,1,111.68,3,2,1,321,Potential Loyalist
17958,112,2,973.88,3,3,3,333,Loyal Customers
17959,587,1,140.75,1,2,1,121,Lost
17960,166,3,135.08,3,3,1,331,Potential Loyalist
17961,16,100,2995.54,5,5,5,555,Champions
17962,137,4,687.42,3,4,3,343,Loyal Customers
17963,466,4,651.51,1,4,3,143,At Risk
17964,27,2,733.46,4,3,3,433,Loyal Customers
17965,33,29,7240.98,4,5,5,455,Champions
17966,33,10,1974.42,4,5,4,454,Champions
17967,367,2,357.29,2,3,2,232,At Risk
17968,369,4,888.04,2,4,3,243,At Risk
17969,162,20,2369.94,3,5,4,354,Loyal Customers
17970,206,1,582.59,2,2,2,222,Lost
17971,543,1,161.94,1,2,1,121,Lost
17972,237,1,136.04,2,2,1,221,Lost
17973,47,1,337.04,4,2,2,422,Recent Customers
17974,20,6,1858.06,4,4,4,444,Champions
17975,10,24,7028.83,5,5,5,555,Champions
17976,367,1,706.38,2,2,3,223,Lost
17977,24,2,1565.63,4,3,4,434,Loyal Customers
17978,360,4,1461.76,2,4,4,244,At Risk
17979,31,4,757.71,4,4,3,443,Loyal Customers
17980,161,4,1033.42,3,4,3,343,Loyal Customers
17981,406,1,239.12,2,2,1,221,Lost
17982,676,1,138.18,1,2,1,121,Lost
17983,390,1,171.71,2,2,1,221,Lost
17984,140,5,1191.27,3,4,3,343,Loyal Customers
17985,17,1,634.95,5,2,3,523,Recent Customers
17986,51,1,20.8,4,2,1,421,Recent Customers
17987,180,5,1003.64,3,4,3,343,Loyal Customers
17988,7,14,489.54,5,5,2,552,Potential Loyalist
17989,374,1,228.83,2,2,1,221,Lost
17990,232,6,1527.61,2,4,4,244,At Risk
17991,220,3,320.55,2,3,2,232,At Risk
17992,385,1,254.13,2,2,1,221,Lost
17993,612,1,235.19,1,2,1,121,Lost
17994,117,11,2313.32,3,5,4,354,Loyal Customers
17995,277,3,495.48,2,3,2,232,At Risk
17996,375,3,482.33,2,3,2,232,At Risk
17997,69,8,1970.67,3,5,4,354,Loyal Customers
17998,375,3,639.24,2,3,3,233,At Risk
17999,32,3,730.9,4,3,3,433,Loyal Customers
18000,559,1,124.25,1,2,1,121,Lost
18001,7,6,953.84,5,4,3,543,Loyal Customers
18002,371,4,249.92,2,4,1,241,At Risk
18003,371,1,358.61,2,2,2,222,Lost
18004,357,1,169.47,2,2,1,221,Lost
18005,42,1,139.97,4,2,1,421,Recent Customers
18006,18,4,997.86,5,4,3,543,Loyal Customers
18007,388,1,220.32,2,2,1,221,Lost
18008,65,23,19787.13,3,5,5,355,Loyal Customers
18009,230,8,2155.83,2,5,4,254,At Risk
18010,252,1,174.8,2,2,1,221,Lost
18011,368,2,527.03,2,3,2,232,At Risk
18012,718,1,115.3,1,2,1,121,Lost
18013,150,2,187.29,3,3,1,331,Potential Loyalist
18014,23,1,166.42,4,2,1,421,Recent Customers
18016,27,7,1960.46,4,4,4,444,Champions
18017,76,4,688,3,4,3,343,Loyal Customers
18018,103,4,297.99,3,4,2,342,Potential Loyalist
18019,47,1,38.45,4,2,1,421,Recent Customers
18020,539,1,190.48,1,2,1,121,Lost
18021,505,2,227.06,1,3,1,131,At Risk
18022,31,5,1651.79,4,4,4,444,Champions
18024,148,2,389.78,3,3,2,332,Potential Loyalist
18025,375,6,1177.72,2,4,3,243,At Risk
18026,496,2,2074.07,1,3,4,134,At Risk
18027,94,1,115.31,3,2,1,321,Potential Loyalist
18028,578,1,192.05,1,2,1,121,Lost
18029,637,1,433.77,1,2,2,122,Lost
18030,37,1,121.1,4,2,1,421,Recent Customers
18031,374,1,462.1,2,2,2,222,Lost
18032,329,1,73.5,2,2,1,221,Lost
18033,60,1,97.97,3,2,1,321,Potential Loyalist
18034,17,3,793.7,5,3,3,533,Loyal Customers
18035,31,5,1276.74,4,4,4,444,Champions
18036,27,11,1563.64,4,5,4,454,Champions
18037,149,15,167.42,3,5,1,351,Potential Loyalist
18038,551,1,149.41,1,2,1,121,Lost
18039,370,4,579.17,2,4,2,242,At Risk
18040,14,2,357.2,5,3,2,532,Potential Loyalist
18041,7,38,8752.38,5,5,5,555,Champions
18042,49,2,281.15,4,3,1,431,Potential Loyalist
18043,20,3,875.97,4,3,3,433,Loyal Customers
18044,32,17,3294.71,4,5,5,455,Champions
18045,41,1,189.4,4,2,1,421,Recent Customers
18046,645,1,189.63,1,2,1,121,Lost
18047,377,2,342.69,2,3,2,232,At Risk
18048,198,3,401.73,2,3,2,232,At Risk
18049,432,2,556.52,1,3,2,132,At Risk
18050,354,2,412.06,2,3,2,232,At Risk
18051,629,7,2282.28,1,4,4,144,At Risk
18052,560,1,10877.18,1,2,5,125,Lost
18053,66,3,571.07,3,3,2,332,Potential Loyalist
18054,388,1,176.5,2,2,1,221,Lost
18055,2,14,11195.57,5,5,5,555,Champions
18056,283,2,554.6,2,3,2,232,At Risk
18057,388,3,1203.56,2,3,3,233,At Risk
18058,5,3,774.06,5,3,3,533,Loyal Customers
18059,18,3,306.46,5,3,2,532,Potential Loyalist
18060,403,2,1185.46,2,3,3,233,At Risk
18061,17,28,6488.97,5,5,5,555,Champions
18062,168,6,1632.67,3,4,4,344,Loyal Customers
18063,386,2,186.6,2,3,1,231,At Risk
18064,128,11,4495.03,3,5,5,355,Loyal Customers
18065,1,29,5866.63,5,5,5,555,Champions
18066,70,3,1440.4,3,3,4,334,Loyal Customers
18067,35,1,396.33,4,2,2,422,Recent Customers
18068,284,1,101.7,2,2,1,221,Lost
18069,21,11,4540.56,4,5,5,455,Champions
18070,664,1,314.1,1,2,2,122,Lost
18071,253,6,1428.63,2,4,4,244,At Risk
18072,181,1,247.44,3,2,1,321,Potential Loyalist
18073,109,12,3877.52,3,5,5,355,Loyal Customers
18074,369,2,1509.04,2,3,4,234,At Risk
18075,18,20,5783.29,5,5,5,555,Champions
18076,375,1,151.49,2,2,1,221,Lost
18077,3,18,4338.56,5,5,5,555,Champions
18078,212,4,844.6,2,4,3,243,At Risk
18079,40,5,4242.75,4,4,5,445,Champions
18080,14,2,1231.5,5,3,3,533,Loyal Customers
18081,31,3,343.45,4,3,2,432,Potential Loyalist
18082,21,1,703.37,4,2,3,423,Recent Customers
18083,393,1,470.73,2,2,2,222,Lost
18084,11,3,812.93,5,3,3,533,Loyal Customers
18085,325,4,1645.75,2,4,4,244,At Risk
18086,269,1,101.34,2,2,1,221,Lost
18087,93,17,14761.52,3,5,5,355,Loyal Customers
18088,56,1,167.67,4,2,1,421,Recent Customers
18089,442,1,428.45,1,2,2,122,Lost
18090,417,1,349.4,1,2,2,122,Lost
18091,588,1,360.85,1,2,2,122,Lost
18092,34,17,15617.6,4,5,5,455,Champions
18093,88,8,4452.71,3,5,5,355,Loyal Customers
18094,77,13,6391.52,3,5,5,355,Loyal Customers
18095,308,5,2303.09,2,4,4,244,At Risk
18096,7,6,1805.28,5,4,4,544,Champions
18097,3,11,4663.32,5,5,5,555,Champions
18098,391,1,550.84,2,2,2,222,Lost
18099,122,1,168.31,3,2,1,321,Potential Loyalist
18100,545,1,451.56,1,2,2,122,Lost
18101,6,5,629.16,5,4,3,543,Loyal Customers
18102,7,142,597336.11,5,5,5,555,Champions
18103,544,1,105.8,1,2,1,121,Lost
18104,32,1,754.64,4,2,3,423,Recent Customers
18105,33,1,113.48,4,2,1,421,Recent Customers
18106,325,6,1461.46,2,4,4,244,At Risk
18107,438,1,167.13,1,2,1,121,Lost
18108,249,3,848.81,2,3,3,233,At Risk
18109,2,37,9201.29,5,5,5,555,Champions
18110,15,2,435.43,5,3,2,532,Potential Loyalist
18111,585,1,405.85,1,2,2,122,Lost
18112,7,4,775.96,5,4,3,543,Loyal Customers
18113,364,1,152.64,2,2,1,221,Lost
18114,285,1,220.1,2,2,1,221,Lost
18115,693,1,9.7,1,2,1,121,Lost
18116,63,13,2154.3,3,5,4,354,Loyal Customers
18117,21,1,320.72,4,2,2,422,Recent Customers
18118,6,29,6733.22,5,5,5,555,Champions
18119,363,1,362.24,2,2,2,222,Lost
18120,209,1,111.15,2,2,1,221,Lost
18121,145,2,673.1,3,3,3,333,Loyal Customers
18122,4,6,1826.21,5,4,4,544,Champions
